row,col,temp
21.0,71.0,-7.5252449
21.0,72.0,-7.4429836
21.0,73.0,-9999.0
21.0,74.0,-9999.0
21.0,75.0,-9999.0
21.0,76.0,-9999.0
21.0,77.0,-9999.0
21.0,78.0,-9999.0
21.0,79.0,-9999.0
21.0,80.0,-9999.0
21.0,81.0,-9999.0
21.0,82.0,-9999.0
21.0,83.0,-9999.0
21.0,84.0,-9999.0
21.0,85.0,-9999.0
21.0,86.0,-9999.0
21.0,87.0,-9999.0
21.0,88.0,-9999.0
22.0,0.0,-9999.0
22.0,1.0,-9999.0
22.0,2.0,-9999.0
22.0,3.0,-9999.0
22.0,4.0,-9999.0
22.0,5.0,-9999.0
22.0,6.0,-9999.0
22.0,7.0,-9999.0
22.0,8.0,-9999.0
22.0,9.0,-9999.0
22.0,10.0,-9999.0
22.0,11.0,-9999.0
22.0,12.0,-9999.0
22.0,13.0,-9999.0
22.0,14.0,-9999.0
22.0,15.0,-9999.0
22.0,16.0,-9999.0
22.0,17.0,-9999.0
22.0,18.0,-9999.0
22.0,19.0,-9999.0
22.0,20.0,-9999.0
22.0,21.0,-9999.0
22.0,22.0,-9999.0
22.0,23.0,-9999.0
22.0,24.0,-9999.0
22.0,25.0,-0.18445056
22.0,26.0,-0.18875019
22.0,27.0,-0.49552746
22.0,28.0,-0.68500248
22.0,29.0,-0.68723842
22.0,30.0,-0.49236446
22.0,31.0,-0.02714192
22.0,32.0,0.69913251
22.0,33.0,1.8818969
22.0,34.0,2.7354322
22.0,35.0,0.12269628
22.0,36.0,-0.99491622
22.0,37.0,-1.6183164
22.0,38.0,-2.3034902
22.0,39.0,-2.8765935
22.0,40.0,-3.247826
22.0,41.0,-3.688218
22.0,42.0,-4.3315698
22.0,43.0,-4.9611484
22.0,44.0,-5.3614223
22.0,45.0,-5.5454696
22.0,46.0,-5.7223581
22.0,47.0,-5.9529388
22.0,48.0,-6.1175073
22.0,49.0,-6.2124142
22.0,50.0,-6.3514025
22.0,51.0,-6.5071117
22.0,52.0,-6.5942948
22.0,53.0,-6.6510313
22.0,54.0,-6.7297015
22.0,55.0,-6.8026821
22.0,56.0,-6.8595299
22.0,57.0,-6.9323072
22.0,58.0,-7.0217447
22.0,59.0,-7.073537
22.0,60.0,-7.0667335
22.0,61.0,-7.0579214
22.0,62.0,-7.0675612
22.0,63.0,-7.0707151
22.0,64.0,-7.0594021
22.0,65.0,-7.0440292
22.0,66.0,-7.0314369
22.0,67.0,-7.0478672
22.0,68.0,-7.0700055
22.0,69.0,-7.0596409
22.0,70.0,-7.0460002
22.0,71.0,-7.0871355
22.0,72.0,-7.1311044
22.0,73.0,-7.14384
22.0,74.0,-9999.0
22.0,75.0,-9999.0
22.0,76.0,-9999.0
22.0,77.0,-9999.0
22.0,78.0,-9999.0
22.0,79.0,-9999.0
22.0,80.0,-9999.0
22.0,81.0,-9999.0
22.0,82.0,-9999.0
22.0,83.0,-9999.0
22.0,84.0,-9999.0
22.0,85.0,-9999.0
22.0,86.0,-9999.0
22.0,87.0,-9999.0
22.0,88.0,-9999.0
23.0,0.0,-9999.0
23.0,1.0,-9999.0
23.0,2.0,-9999.0
23.0,3.0,-9999.0
23.0,4.0,-9999.0
23.0,5.0,-9999.0
23.0,6.0,-9999.0
23.0,7.0,-9999.0
23.0,8.0,-9999.0
23.0,9.0,-9999.0
23.0,10.0,-9999.0
23.0,11.0,-9999.0
23.0,12.0,-9999.0
23.0,13.0,-9999.0
23.0,14.0,-9999.0
23.0,15.0,-9999.0
23.0,16.0,-9999.0
23.0,17.0,-9999.0
23.0,18.0,-9999.0
23.0,19.0,-9999.0
23.0,20.0,-9999.0
23.0,21.0,-9999.0
23.0,22.0,-9999.0
23.0,23.0,-9999.0
23.0,24.0,-9999.0
23.0,25.0,-9999.0
23.0,26.0,1.1192864
23.0,27.0,-0.04097675
23.0,28.0,-0.57528167
23.0,29.0,-0.64912889
23.0,30.0,-0.41696748
23.0,31.0,0.2156643
23.0,32.0,1.4954764
23.0,33.0,2.455286
23.0,34.0,1.2918985
23.0,35.0,0.040664659
23.0,36.0,-0.23159496
23.0,37.0,-0.44530335
23.0,38.0,-1.834905
23.0,39.0,-2.7666774
23.0,40.0,-3.2369025
23.0,41.0,-3.5100056
23.0,42.0,-4.0645544
23.0,43.0,-4.7045281
23.0,44.0,-5.1388648
23.0,45.0,-5.2200101
23.0,46.0,-5.5002856
23.0,47.0,-6.0157235
23.0,48.0,-6.2859655
23.0,49.0,-6.1304148
23.0,50.0,-6.2667996
23.0,51.0,-6.5983689
23.0,52.0,-6.6232844
23.0,53.0,-6.5278085
23.0,54.0,-6.5648197
23.0,55.0,-6.6107085
23.0,56.0,-6.6667865
23.0,57.0,-6.7752123
23.0,58.0,-6.9317513
23.0,59.0,-7.0337189
23.0,60.0,-6.9382951
23.0,61.0,-6.889019
23.0,62.0,-6.8847547
23.0,63.0,-6.8780305
23.0,64.0,-6.8305738
23.0,65.0,-6.7028534
23.0,66.0,-6.4577094
23.0,67.0,-6.5728231
23.0,68.0,-6.7258696
23.0,69.0,-6.5793515
23.0,70.0,-6.3218508
23.0,71.0,-6.6119605
23.0,72.0,-6.8443267
23.0,73.0,-6.9277897
23.0,74.0,-6.9586707
23.0,75.0,-9999.0
23.0,76.0,-9999.0
23.0,77.0,-9999.0
23.0,78.0,-9999.0
23.0,79.0,-9999.0
23.0,80.0,-9999.0
23.0,81.0,-9999.0
23.0,82.0,-9999.0
23.0,83.0,-9999.0
23.0,84.0,-9999.0
23.0,85.0,-9999.0
23.0,86.0,-9999.0
23.0,87.0,-9999.0
23.0,88.0,-9999.0
24.0,0.0,-9999.0
24.0,1.0,-9999.0
24.0,2.0,-9999.0
24.0,3.0,-9999.0
24.0,4.0,-9999.0
24.0,5.0,-9999.0
24.0,6.0,-9999.0
24.0,7.0,-9999.0
24.0,8.0,-9999.0
24.0,9.0,-9999.0
24.0,10.0,-9999.0
24.0,11.0,-9999.0
24.0,12.0,-9999.0
24.0,13.0,-9999.0
24.0,14.0,-9999.0
24.0,15.0,-9999.0
24.0,16.0,-9999.0
24.0,17.0,-9999.0
24.0,18.0,-9999.0
24.0,19.0,-9999.0
24.0,20.0,-9999.0
24.0,21.0,-9999.0
24.0,22.0,-9999.0
24.0,23.0,-9999.0
24.0,24.0,-9999.0
24.0,25.0,-9999.0
24.0,26.0,1.8625253
24.0,27.0,0.21587931
24.0,28.0,-0.44141722
24.0,29.0,-0.53470297
24.0,30.0,-0.33024294
24.0,31.0,0.34357031
24.0,32.0,2.215493
24.0,33.0,4.2612189
24.0,34.0,1.3288221
24.0,35.0,-0.087886649
24.0,36.0,0.34663219
24.0,37.0,0.49259461
24.0,38.0,-1.5298223
24.0,39.0,-2.6283182
24.0,40.0,-3.240965
24.0,41.0,-3.3017595
24.0,42.0,-3.7436786
24.0,43.0,-4.5375838
24.0,44.0,-5.3392828
24.0,45.0,-5.0009094
24.0,46.0,-5.2559263
24.0,47.0,-6.1228529
24.0,48.0,-6.6052227
24.0,49.0,-6.0195626
24.0,50.0,-6.1622366
24.0,51.0,-6.7865389
24.0,52.0,-6.7194924
24.0,53.0,-6.4235765
24.0,54.0,-6.4673244
24.0,55.0,-6.5899144
24.0,56.0,-6.5719907
24.0,57.0,-6.6598054
24.0,58.0,-6.9141596
24.0,59.0,-7.1541761
24.0,60.0,-6.8545613
24.0,61.0,-6.7563177
24.0,62.0,-6.8323739
24.0,63.0,-6.8385947
24.0,64.0,-6.6666578
24.0,65.0,-6.4920141
24.0,66.0,-6.1624641
24.0,67.0,-6.3328261
24.0,68.0,-6.524442
24.0,69.0,-6.3431871
24.0,70.0,-5.9422771
24.0,71.0,-6.389171
24.0,72.0,-6.6691951
24.0,73.0,-6.7637287
24.0,74.0,-6.8132475
24.0,75.0,-9999.0
24.0,76.0,-9999.0
24.0,77.0,-9999.0
24.0,78.0,-9999.0
24.0,79.0,-9999.0
24.0,80.0,-9999.0
24.0,81.0,-9999.0
24.0,82.0,-9999.0
24.0,83.0,-9999.0
24.0,84.0,-9999.0
24.0,85.0,-9999.0
24.0,86.0,-9999.0
24.0,87.0,-9999.0
24.0,88.0,-9999.0
25.0,0.0,-9999.0
25.0,1.0,-9999.0
25.0,2.0,-9999.0
25.0,3.0,-9999.0
25.0,4.0,-9999.0
25.0,5.0,-9999.0
25.0,6.0,-9999.0
25.0,7.0,-9999.0
25.0,8.0,-9999.0
25.0,9.0,-9999.0
25.0,10.0,-9999.0
25.0,11.0,-9999.0
25.0,12.0,-9999.0
25.0,13.0,-9999.0
25.0,14.0,-9999.0
25.0,15.0,-9999.0
25.0,16.0,-9999.0
25.0,17.0,-9999.0
25.0,18.0,-9999.0
25.0,19.0,-9999.0
25.0,20.0,-9999.0
25.0,21.0,-9999.0
25.0,22.0,-9999.0
25.0,23.0,-9999.0
25.0,24.0,-9999.0
25.0,25.0,-9999.0
25.0,26.0,-9999.0
25.0,27.0,-0.045841263
25.0,28.0,-0.27642684
25.0,29.0,-0.23948265
25.0,30.0,-0.18044494
25.0,31.0,0.096708271
25.0,32.0,0.86969493
25.0,33.0,1.3184983
25.0,34.0,0.33895669
25.0,35.0,-0.49424097
25.0,36.0,-0.62947494
25.0,37.0,-0.87186422
25.0,38.0,-1.6791783
25.0,39.0,-2.2698332
25.0,40.0,-2.6362873
25.0,41.0,-2.8305037
25.0,42.0,-3.1915617
25.0,43.0,-3.7716239
25.0,44.0,-4.2668866
25.0,45.0,-4.4301556
25.0,46.0,-4.7725813
25.0,47.0,-5.3057934
25.0,48.0,-5.6141391
25.0,49.0,-5.6373986
25.0,50.0,-5.8650335
25.0,51.0,-6.197174
25.0,52.0,-6.2839766
25.0,53.0,-6.2542491
25.0,54.0,-6.3331325
25.0,55.0,-6.4353896
25.0,56.0,-6.4702988
25.0,57.0,-6.5342009
25.0,58.0,-6.6734826
25.0,59.0,-6.7563699
25.0,60.0,-6.6615451
25.0,61.0,-6.585351
25.0,62.0,-6.5934868
25.0,63.0,-6.5726802
25.0,64.0,-6.47169
25.0,65.0,-6.3754337
25.0,66.0,-6.3068417
25.0,67.0,-6.3483063
25.0,68.0,-6.4440046
25.0,69.0,-6.459096
25.0,70.0,-6.4165057
25.0,71.0,-6.5210088
25.0,72.0,-6.608977
25.0,73.0,-6.6473721
25.0,74.0,-6.696681
25.0,75.0,-6.8038921
25.0,76.0,-9999.0
25.0,77.0,-9999.0
25.0,78.0,-9999.0
25.0,79.0,-9999.0
25.0,80.0,-9999.0
25.0,81.0,-9999.0
25.0,82.0,-9999.0
25.0,83.0,-9999.0
25.0,84.0,-9999.0
25.0,85.0,-9999.0
25.0,86.0,-9999.0
25.0,87.0,-9999.0
25.0,88.0,-9999.0
26.0,0.0,-9999.0
26.0,1.0,-9999.0
26.0,2.0,-9999.0
26.0,3.0,-9999.0
26.0,4.0,-9999.0
26.0,5.0,-9999.0
26.0,6.0,-9999.0
26.0,7.0,-9999.0
26.0,8.0,-9999.0
26.0,9.0,-9999.0
26.0,10.0,-9999.0
26.0,11.0,-9999.0
26.0,12.0,-9999.0
26.0,13.0,-9999.0
26.0,14.0,-9999.0
26.0,15.0,-9999.0
26.0,16.0,-9999.0
26.0,17.0,-9999.0
26.0,18.0,-9999.0
26.0,19.0,-9999.0
26.0,20.0,-9999.0
26.0,21.0,-9999.0
26.0,22.0,-9999.0
26.0,23.0,-9999.0
26.0,24.0,-9999.0
26.0,25.0,-9999.0
26.0,26.0,-9999.0
26.0,27.0,-9999.0
26.0,28.0,0.25120283
26.0,29.0,0.72835411
26.0,30.0,0.4341853
26.0,31.0,-0.036729176
26.0,32.0,-0.1317921
26.0,33.0,-0.21461496
26.0,34.0,-0.59384857
26.0,35.0,-1.0099856
26.0,36.0,-1.2663653
26.0,37.0,-1.4837973
26.0,38.0,-1.6752441
26.0,39.0,-1.6074782
26.0,40.0,-1.3681229
26.0,41.0,-1.6299047
26.0,42.0,-2.2410964
26.0,43.0,-2.7298418
26.0,44.0,-3.0495075
26.0,45.0,-3.5659696
26.0,46.0,-4.1450427
26.0,47.0,-4.549753
26.0,48.0,-4.819222
26.0,49.0,-5.1704598
26.0,50.0,-5.5878486
26.0,51.0,-5.9640565
26.0,52.0,-6.0960357
26.0,53.0,-6.1224486
26.0,54.0,-6.2720491
26.0,55.0,-6.4511373
26.0,56.0,-6.4468498
26.0,57.0,-6.4470788
26.0,58.0,-6.5791212
26.0,59.0,-6.6598194
26.0,60.0,-6.5340237
26.0,61.0,-6.3961635
26.0,62.0,-6.3198954
26.0,63.0,-6.2832277
26.0,64.0,-6.2411869
26.0,65.0,-6.1566867
26.0,66.0,-6.0770225
26.0,67.0,-6.1600215
26.0,68.0,-6.3732593
26.0,69.0,-6.6192712
26.0,70.0,-6.7785611
26.0,71.0,-6.7010721
26.0,72.0,-6.5909856
26.0,73.0,-6.5519125
26.0,74.0,-6.5879426
26.0,75.0,-6.7639637
26.0,76.0,-7.1915609
26.0,77.0,-9999.0
26.0,78.0,-9999.0
26.0,79.0,-9999.0
26.0,80.0,-9999.0
26.0,81.0,-9999.0
26.0,82.0,-9999.0
26.0,83.0,-9999.0
26.0,84.0,-9999.0
26.0,85.0,-9999.0
26.0,86.0,-9999.0
26.0,87.0,-9999.0
26.0,88.0,-9999.0
27.0,0.0,-9999.0
27.0,1.0,-9999.0
27.0,2.0,-9999.0
27.0,3.0,-9999.0
27.0,4.0,-9999.0
27.0,5.0,-9999.0
27.0,6.0,-9999.0
27.0,7.0,-9999.0
27.0,8.0,-9999.0
27.0,9.0,-9999.0
27.0,10.0,-9999.0
27.0,11.0,-9999.0
27.0,12.0,-9999.0
27.0,13.0,-9999.0
27.0,14.0,-9999.0
27.0,15.0,-9999.0
27.0,16.0,-9999.0
27.0,17.0,-9999.0
27.0,18.0,-9999.0
27.0,19.0,-9999.0
27.0,20.0,-9999.0
27.0,21.0,-9999.0
27.0,22.0,-9999.0
27.0,23.0,-9999.0
27.0,24.0,-9999.0
27.0,25.0,-9999.0
27.0,26.0,-9999.0
27.0,27.0,-9999.0
27.0,28.0,-9999.0
27.0,29.0,2.9046303
27.0,30.0,1.8066143
27.0,31.0,0.13880233
27.0,32.0,-0.56165432
27.0,33.0,-0.88370124
27.0,34.0,-1.1582521
27.0,35.0,-1.4086392
27.0,36.0,-1.581484
27.0,37.0,-1.6417614
27.0,38.0,-1.4602293
27.0,39.0,-0.65840079
27.0,40.0,1.0240283
27.0,41.0,0.3176431
27.0,42.0,-0.97780257
27.0,43.0,-1.6752847
27.0,44.0,-1.527511
27.0,45.0,-2.5789454
27.0,46.0,-3.6019633
27.0,47.0,-4.0380426
27.0,48.0,-4.1193122
27.0,49.0,-4.7504046
27.0,50.0,-5.4925426
27.0,51.0,-6.4776188
27.0,52.0,-6.4381635
27.0,53.0,-6.0724462
27.0,54.0,-6.39842
27.0,55.0,-7.1641675
27.0,56.0,-6.6828181
27.0,57.0,-6.411546
27.0,58.0,-6.8210728
27.0,59.0,-7.2835255
27.0,60.0,-6.593816
27.0,61.0,-6.2378862
27.0,62.0,-6.1215343
27.0,63.0,-6.0987677
27.0,64.0,-6.0457109
27.0,65.0,-5.8845286
27.0,66.0,-5.5343123
27.0,67.0,-5.7739366
27.0,68.0,-6.2889788
27.0,69.0,-6.9538553
27.0,70.0,-7.6266077
27.0,71.0,-6.9892812
27.0,72.0,-6.5641868
27.0,73.0,-6.4793096
27.0,74.0,-6.4980383
27.0,75.0,-6.6875
27.0,76.0,-7.5114454
27.0,77.0,-9.0966694
27.0,78.0,-9999.0
27.0,79.0,-9999.0
27.0,80.0,-9999.0
27.0,81.0,-9999.0
27.0,82.0,-9999.0
27.0,83.0,-9999.0
27.0,84.0,-9999.0
27.0,85.0,-9999.0
27.0,86.0,-9999.0
27.0,87.0,-9999.0
27.0,88.0,-9999.0
28.0,0.0,-9999.0
28.0,1.0,-9999.0
28.0,2.0,-9999.0
28.0,3.0,-9999.0
28.0,4.0,-9999.0
28.0,5.0,-9999.0
28.0,6.0,-9999.0
28.0,7.0,-9999.0
28.0,8.0,-9999.0
28.0,9.0,-9999.0
28.0,10.0,-9999.0
28.0,11.0,-9999.0
28.0,12.0,-9999.0
28.0,13.0,-9999.0
28.0,14.0,-9999.0
28.0,15.0,-9999.0
28.0,16.0,-9999.0
28.0,17.0,-9999.0
28.0,18.0,-9999.0
28.0,19.0,-9999.0
28.0,20.0,-9999.0
28.0,21.0,-9999.0
28.0,22.0,-9999.0
28.0,23.0,-9999.0
28.0,24.0,-9999.0
28.0,25.0,-9999.0
28.0,26.0,-9999.0
28.0,27.0,-9999.0
28.0,28.0,-9999.0
28.0,29.0,-9999.0
28.0,30.0,-9999.0
28.0,31.0,-9999.0
28.0,32.0,-9999.0
28.0,33.0,-9999.0
28.0,34.0,-9999.0
28.0,35.0,-9999.0
28.0,36.0,-9999.0
28.0,37.0,-9999.0
28.0,38.0,-9999.0
28.0,39.0,-9999.0
28.0,40.0,-9999.0
28.0,41.0,1.2940318
28.0,42.0,1.0642219
28.0,43.0,-0.85790882
28.0,44.0,-1.3100616
28.0,45.0,-2.2043404
28.0,46.0,-3.2406978
28.0,47.0,-3.8427439
28.0,48.0,-4.000153
28.0,49.0,-4.5167264
28.0,50.0,-5.2844394
28.0,51.0,-6.4312681
28.0,52.0,-6.3575696
28.0,53.0,-5.8739644
28.0,54.0,-6.234984
28.0,55.0,-7.1573717
28.0,56.0,-6.5539023
28.0,57.0,-6.2155007
28.0,58.0,-6.7054218
28.0,59.0,-7.2745477
28.0,60.0,-6.4431842
28.0,61.0,-6.0620683
28.0,62.0,-6.0317684
28.0,63.0,-6.0233494
28.0,64.0,-5.8946284
28.0,65.0,-5.7497013
28.0,66.0,-5.4668537
28.0,67.0,-5.684743
28.0,68.0,-6.1867885
28.0,69.0,-6.9041427
28.0,70.0,-7.6521374
28.0,71.0,-6.9214185
28.0,72.0,-6.4432564
28.0,73.0,-6.3981574
28.0,74.0,-6.4418261
28.0,75.0,-6.5125712
28.0,76.0,-7.2895119
28.0,77.0,-9.036734
28.0,78.0,-8.6951421
28.0,79.0,-9999.0
28.0,80.0,-9999.0
28.0,81.0,-9999.0
28.0,82.0,-9999.0
28.0,83.0,-9999.0
28.0,84.0,-9999.0
28.0,85.0,-9999.0
28.0,86.0,-9999.0
28.0,87.0,-9999.0
28.0,88.0,-9999.0
29.0,0.0,-9999.0
29.0,1.0,-9999.0
29.0,2.0,-9999.0
29.0,3.0,-9999.0
29.0,4.0,-9999.0
29.0,5.0,-9999.0
29.0,6.0,-9999.0
29.0,7.0,-9999.0
29.0,8.0,-9999.0
29.0,9.0,-9999.0
29.0,10.0,-9999.0
29.0,11.0,-9999.0
29.0,12.0,-9999.0
29.0,13.0,-9999.0
29.0,14.0,-9999.0
29.0,15.0,-9999.0
29.0,16.0,-9999.0
29.0,17.0,-9999.0
29.0,18.0,-9999.0
29.0,19.0,-9999.0
29.0,20.0,-9999.0
29.0,21.0,-9999.0
29.0,22.0,-9999.0
29.0,23.0,-9999.0
29.0,24.0,-9999.0
29.0,25.0,-9999.0
29.0,26.0,-9999.0
29.0,27.0,-9999.0
29.0,28.0,-9999.0
29.0,29.0,-9999.0
29.0,30.0,-9999.0
29.0,31.0,-9999.0
29.0,32.0,-9999.0
29.0,33.0,-9999.0
29.0,34.0,-9999.0
29.0,35.0,-9999.0
29.0,36.0,-9999.0
29.0,37.0,-9999.0
29.0,38.0,-9999.0
29.0,39.0,-9999.0
29.0,40.0,-9999.0
29.0,41.0,-9999.0
29.0,42.0,3.6100763
29.0,43.0,-6.9677094e-05
29.0,44.0,-1.2632139
29.0,45.0,-2.0371872
29.0,46.0,-2.8936789
29.0,47.0,-3.5532246
29.0,48.0,-3.9432155
29.0,49.0,-4.3216813
29.0,50.0,-4.8213402
29.0,51.0,-5.3114086
29.0,52.0,-5.4478191
29.0,53.0,-5.4160311
29.0,54.0,-5.5770094
29.0,55.0,-5.8109987
29.0,56.0,-5.7753051
29.0,57.0,-5.7581898
29.0,58.0,-5.9482406
29.0,59.0,-6.0776146
29.0,60.0,-5.9136137
29.0,61.0,-5.7778723
29.0,62.0,-5.7607457
29.0,63.0,-5.7506267
29.0,64.0,-5.7049906
29.0,65.0,-5.6712654
29.0,66.0,-5.6650748
29.0,67.0,-5.7769649
29.0,68.0,-6.0343787
29.0,69.0,-6.37815
29.0,70.0,-6.58973
29.0,71.0,-6.4195619
29.0,72.0,-6.1685148
29.0,73.0,-6.0512762
29.0,74.0,-6.0336433
29.0,75.0,-6.0855811
29.0,76.0,-6.3597232
29.0,77.0,-6.7993463
29.0,78.0,-6.7604217
29.0,79.0,-6.3672097
29.0,80.0,-6.1170461
29.0,81.0,-9999.0
29.0,82.0,-9999.0
29.0,83.0,-9999.0
29.0,84.0,-9999.0
29.0,85.0,-9999.0
29.0,86.0,-9999.0
29.0,87.0,-9999.0
29.0,88.0,-9999.0
30.0,0.0,-9999.0
30.0,1.0,-9999.0
30.0,2.0,-9999.0
30.0,3.0,-9999.0
30.0,4.0,-9999.0
30.0,5.0,-9999.0
30.0,6.0,-9999.0
30.0,7.0,-9999.0
30.0,8.0,-9999.0
30.0,9.0,-9999.0
30.0,10.0,-9999.0
30.0,11.0,-9999.0
30.0,12.0,-9999.0
30.0,13.0,-9999.0
30.0,14.0,-9999.0
30.0,15.0,-9999.0
30.0,16.0,-9999.0
30.0,17.0,-9999.0
30.0,18.0,-9999.0
30.0,19.0,-9999.0
30.0,20.0,-9999.0
30.0,21.0,-9999.0
30.0,22.0,-9999.0
30.0,23.0,-9999.0
30.0,24.0,-9999.0
30.0,25.0,-9999.0
30.0,26.0,-9999.0
30.0,27.0,-9999.0
30.0,28.0,-9999.0
30.0,29.0,-9999.0
30.0,30.0,-9999.0
30.0,31.0,-9999.0
30.0,32.0,-9999.0
30.0,33.0,-9999.0
30.0,34.0,-9999.0
30.0,35.0,-9999.0
30.0,36.0,-9999.0
30.0,37.0,-9999.0
30.0,38.0,-9999.0
30.0,39.0,-9999.0
30.0,40.0,-9999.0
30.0,41.0,-9999.0
30.0,42.0,-9999.0
30.0,43.0,0.14583944
30.0,44.0,-0.088591738
30.0,45.0,-1.1750701
30.0,46.0,-2.4727316
30.0,47.0,-3.3762917
30.0,48.0,-3.8117879
30.0,49.0,-4.0624635
30.0,50.0,-4.468303
30.0,51.0,-4.8903606
30.0,52.0,-5.0039397
30.0,53.0,-4.9610561
30.0,54.0,-4.9775508
30.0,55.0,-4.9989919
30.0,56.0,-5.1082226
30.0,57.0,-5.2645419
30.0,58.0,-5.4178497
30.0,59.0,-5.4942227
30.0,60.0,-5.4763168
30.0,61.0,-5.4582228
30.0,62.0,-5.4842039
30.0,63.0,-5.4980251
30.0,64.0,-5.4940068
30.0,65.0,-5.5160911
30.0,66.0,-5.5589443
30.0,67.0,-5.6568096
30.0,68.0,-5.8695492
30.0,69.0,-6.1613922
30.0,70.0,-6.3349214
30.0,71.0,-6.1572432
30.0,72.0,-5.8335668
30.0,73.0,-5.4826477
30.0,74.0,-5.3525803
30.0,75.0,-5.4809841
30.0,76.0,-5.3731086
30.0,77.0,-4.9484392
30.0,78.0,-5.0530418
30.0,79.0,-5.500222
30.0,80.0,-5.595285
30.0,81.0,-5.5313021
30.0,82.0,-5.8586308
30.0,83.0,-9999.0
30.0,84.0,-9999.0
30.0,85.0,-9999.0
30.0,86.0,-9999.0
30.0,87.0,-9999.0
30.0,88.0,-9999.0
31.0,0.0,-9999.0
31.0,1.0,-9999.0
31.0,2.0,-9999.0
31.0,3.0,-9999.0
31.0,4.0,-9999.0
31.0,5.0,-9999.0
31.0,6.0,-9999.0
31.0,7.0,-9999.0
31.0,8.0,-9999.0
31.0,9.0,-9999.0
31.0,10.0,-9999.0
31.0,11.0,-9999.0
31.0,12.0,-9999.0
31.0,13.0,-9999.0
31.0,14.0,-9999.0
31.0,15.0,-9999.0
31.0,16.0,-9999.0
31.0,17.0,-9999.0
31.0,18.0,-9999.0
31.0,19.0,-9999.0
31.0,20.0,-9999.0
31.0,21.0,-9999.0
31.0,22.0,-9999.0
31.0,23.0,-9999.0
31.0,24.0,-9999.0
31.0,25.0,-9999.0
31.0,26.0,-9999.0
31.0,27.0,-9999.0
31.0,28.0,-9999.0
31.0,29.0,-9999.0
31.0,30.0,-9999.0
31.0,31.0,-9999.0
31.0,32.0,-9999.0
31.0,33.0,-9999.0
31.0,34.0,-9999.0
31.0,35.0,-9999.0
31.0,36.0,-9999.0
31.0,37.0,-9999.0
31.0,38.0,-9999.0
31.0,39.0,-9999.0
31.0,40.0,-9999.0
31.0,41.0,-9999.0
31.0,42.0,-9999.0
31.0,43.0,0.85587566
31.0,44.0,2.8789622
31.0,45.0,0.21295927
31.0,46.0,-2.097897
31.0,47.0,-3.6585122
31.0,48.0,-4.2091828
31.0,49.0,-3.8313954
31.0,50.0,-4.2614684
31.0,51.0,-5.3275379
31.0,52.0,-5.2079654
31.0,53.0,-4.6256265
31.0,54.0,-4.5710761
31.0,55.0,-4.6024174
31.0,56.0,-4.6734685
31.0,57.0,-4.8785312
31.0,58.0,-5.244174
31.0,59.0,-5.5356299
31.0,60.0,-5.2245165
31.0,61.0,-5.1918411
31.0,62.0,-5.4456273
31.0,63.0,-5.4854362
31.0,64.0,-5.3062542
31.0,65.0,-5.36135
31.0,66.0,-5.4858023
31.0,67.0,-5.513719
31.0,68.0,-5.7320926
31.0,69.0,-6.2696087
31.0,70.0,-6.908991
31.0,71.0,-6.2009986
31.0,72.0,-5.5606917
31.0,73.0,-4.8337844
31.0,74.0,-4.567019
31.0,75.0,-5.0211954
31.0,76.0,-4.6584473
31.0,77.0,-3.17159
31.0,78.0,-3.5809251
31.0,79.0,-4.9594422
31.0,80.0,-5.2414898
31.0,81.0,-4.8646428
31.0,82.0,-5.465628
31.0,83.0,-6.5657275
31.0,84.0,-7.7387714
31.0,85.0,-9999.0
31.0,86.0,-9999.0
31.0,87.0,-9999.0
31.0,88.0,-9999.0
32.0,0.0,-9999.0
32.0,1.0,-9999.0
32.0,2.0,-9999.0
32.0,3.0,-9999.0
32.0,4.0,-9999.0
32.0,5.0,-9999.0
32.0,6.0,-9999.0
32.0,7.0,-9999.0
32.0,8.0,-9999.0
32.0,9.0,-9999.0
32.0,10.0,-9999.0
32.0,11.0,-9999.0
32.0,12.0,-9999.0
32.0,13.0,-9999.0
32.0,14.0,-9999.0
32.0,15.0,-9999.0
32.0,16.0,-9999.0
32.0,17.0,-9999.0
32.0,18.0,-9999.0
32.0,19.0,-9999.0
32.0,20.0,-9999.0
32.0,21.0,-9999.0
32.0,22.0,-9999.0
32.0,23.0,-9999.0
32.0,24.0,-9999.0
32.0,25.0,-9999.0
32.0,26.0,-9999.0
32.0,27.0,-9999.0
32.0,28.0,-9999.0
32.0,29.0,-9999.0
32.0,30.0,-9999.0
32.0,31.0,-9999.0
32.0,32.0,-9999.0
32.0,33.0,-9999.0
32.0,34.0,-9999.0
32.0,35.0,-9999.0
32.0,36.0,-9999.0
32.0,37.0,-9999.0
32.0,38.0,-9999.0
32.0,39.0,-9999.0
32.0,40.0,-9999.0
32.0,41.0,-9999.0
32.0,42.0,-9999.0
32.0,43.0,0.51767433
32.0,44.0,1.6124564
32.0,45.0,0.012000607
32.0,46.0,-1.7286397
32.0,47.0,-3.0598399
32.0,48.0,-3.5955559
32.0,49.0,-3.3197115
32.0,50.0,-3.7102233
32.0,51.0,-4.6262477
32.0,52.0,-4.5941642
32.0,53.0,-4.1276087
32.0,54.0,-4.1688133
32.0,55.0,-4.3880939
32.0,56.0,-4.3550654
32.0,57.0,-4.4689297
32.0,58.0,-4.8533647
32.0,59.0,-5.1483776
32.0,60.0,-4.8569874
32.0,61.0,-4.8246418
32.0,62.0,-5.1185227
